,Client Numbers,Client Names,
3488,12035178027,LiveLite Internal Medicine of Fairfield County,
3489,12036922160,LiveLite Internal Medicine of Fairfield County,
3490,17046490104,LiveLite Internal Medicine of Fairfield County,
3491,12036952180,LiveLite Internal Medicine of Fairfield County,
3492,12036854911,LiveLite Internal Medicine of Fairfield County,
3493,15406612723,Living Well Regenerative Health,
3494,15407858018,Living Well Regenerative Health,
3495,18043342561,Living Well Regenerative Health,
3496,15402879066,Living Well Regenerative Health,
3497,17576511142,Living Well Regenerative Health,
3498,15712636967,Living Well Regenerative Health,
3499,17036569805,LMG Cancer & Infusion Center,
3500,17192130514,LMG Cancer & Infusion Center,
3501,17037275105,LMG Cancer & Infusion Center,
3502,17039753750,LMG Cancer & Infusion Center,
3503,17036691799,LMG Cancer & Infusion Center,
3504,15713534188,LMG Cancer & Infusion Center,
3505,17036569806,LMG Cancer & Infusion Center,
3506,17032094682,LMG Cancer & Infusion Center,
3507,18669729786,"Lone Star House call Physicians, LLC",
3508,18663233561,"Lone Star House call Physicians, LLC",
3509,15128729490,"Lone Star House call Physicians, LLC",
3510,15129883019,"Lone Star House call Physicians, LLC",
3511,15129729490,"Lone Star House call Physicians, LLC",
3512,12102276156,Lonestar Cancer & Blood Disorder PA,
3513,18067497933,Long and Harris Dermatology,
3514,14133885725,Long and Harris Dermatology,
3515,15163079140,Long Island Allergies,
3516,19085883673,Long Island Allergies,
3517,15164489180,Long Island Allergies,
3518,15162058999,Long Island Allergies,
3519,15464764236,Long Island Allergies,
3520,15162555012,Long Island Thoracic Surgery,
3521,15162555014,Long Island Thoracic Surgery,
3522,15192555010,Long Island Thoracic Surgery,
3523,13102830694,"Los Alamitos Hematology/Oncology Medical Group, Inc.",
3524,14177301888,"Los Alamitos Hematology/Oncology Medical Group, Inc.",
3525,17143352834,"Los Alamitos Hematology/Oncology Medical Group, Inc.",
3526,12125832830,Louis J Morledge LLC,
3527,19178173201,Louis J Morledge LLC,
3528,19178174589,Louis J Morledge LLC,
3529,19293937901,Louis J Morledge LLC,
3530,18438157222,Low Country Eye Associates,
3531,18437174286,Low Country Eye Associates,
3532,843717428,Low Country Eye Associates,
3533,18438161535,Low Country Eye Associates,
3534,18437570110,Low Country Eye Associates,
3535,18436833345,Low Country Eye Associates,
3536,12156356688,"Lowenthal, Judith PhD-530 ELKINS AVE-ELKINS PARK",
3537,17048273014,Luke Medical Clinic,
3538,16314879471,Luke Medical Clinic,
3539,17046161446,Luke Medical Clinic,
3540,17047474979,Luke Medical Clinic,
3541,19805223919,Luke Medical Clinic,
3542,17048608724,Luke Medical Clinic,
3543,12127502109,LYON PRIMARY CARE PLLC,
3544,14404658457,LYON PRIMARY CARE PLLC,
3545,16463698633,LYON PRIMARY CARE PLLC,
3546,12487871025,LYON PRIMARY CARE PLLC,
3547,19176586482,LYON PRIMARY CARE PLLC,
3548,12129502109,LYON PRIMARY CARE PLLC,
3549,12127502019,LYON PRIMARY CARE PLLC,
3550,12127508330,LYON PRIMARY CARE PLLC,
3551,212750210,LYON PRIMARY CARE PLLC,
3552,12127502149,LYON PRIMARY CARE PLLC,
3553,21275021,LYON PRIMARY CARE PLLC,
3554,12168152244,LYV the wellness space,
3555,12167897286,LYV the wellness space,
3556,16466282009,LYV the wellness space,
3557,12158029999,M MORSE MICHE,
3558,19415004869,Macomb Cancer and Blood Specialists,
3559,15862982357,Macomb Cancer and Blood Specialists,
3560,13136551616,Macomb Cancer and Blood Specialists,
3561,13137175186,Macomb Cancer and Blood Specialists,
3562,12488178882,Macomb Cancer and Blood Specialists,
3563,18105809872,Macomb Cancer and Blood Specialists,
3564,18003448525,Macomb Cancer and Blood Specialists,
3565,248494444,Macomb Cancer and Blood Specialists,
3566,15862127978,Macomb Cancer and Blood Specialists,
3567,12398784889,Macomb Cancer and Blood Specialists,
3568,16109665111,MACUNGIE FAMILY CHIROPRACTIC,
3569,17175454545,Madeira Chiropractic,
3570,717545454,Madeira Chiropractic,
3571,17184838360,"Madhumati  Kalavar, MD PC",
3572,15162360295,"Madhumati  Kalavar, MD PC",
3573,18454801025,"Madhumati  Kalavar, MD PC",
3574,13477987921,"Madhumati  Kalavar, MD PC",
3575,16462655606,Madison Avenue OBGYN,
3576,12125321111,Madison Avenue OBGYN,
3577,13478360180,Madison Avenue OBGYN,
3578,15164568256,Madison Avenue OBGYN,
3579,16462655605,Madison Avenue OBGYN,
3580,18286493531,Madison County Health Department,
3581,18286433531,Madison County Health Department,
3582,18287791188,Madison County Health Department,
3583,18283802392,Madison County Health Department,
3584,13362126888,Madison County Health Department,
3585,18283802006,Madison County Health Department,
3586,14198720500,Mahjabeen Islam MD,
3587,14198617600,Mahjabeen Islam MD,
3588,419872050,Mahjabeen Islam MD,
3589,14197403090,Mahjabeen Islam MD,
3590,14198615431,Mahjabeen Islam MD,
3591,18176243500,Mallikarjuna Mukka MD,
3592,18645291702,Mallikarjuna Mukka MD,
3593,16825581478,Mallikarjuna Mukka MD,
3594,14695855751,Mallikarjuna Mukka MD,
3595,16036572727,Manchester Health Department,
3596,16036572725,Manchester Health Department,
3597,16036572709,Manchester Health Department,
3598,12125997005,Manhattan Cardiology,
3599,19293694039,Manhattan Cardiology,
3600,16465594659,Manhattan Center for Headache & Neurology,
3601,19143144043,Manhattan Center for Headache & Neurology,
3602,13326007013,Manhattan Center for Headache and Neurology,
3603,19178852728,Manhattan Center for Headache and Neurology,
3604,19149249030,Manhattan Center for Headache and Neurology,
3605,16467877981,Manhattan Center for Headache and Neurology,
3606,19178222967,Manhattan Center for Headache and Neurology,
3607,14438449172,Manhattan Center for Headache and Neurology,
3608,646559659,Manhattan Center for Headache and Neurology,
3609,19014895681,Manhattan Center for Headache and Neurology,
3610,19178332792,Manhattan Center for Headache and Neurology,
3611,19148826061,Manhattan Center for Headache and Neurology,
3612,16462481828,Manhattan Center for Headache and Neurology,
3613,19086357676,Manhattan Center for Headache and Neurology,
3614,16465994659,Manhattan Center for Headache and Neurology,
3615,12405053502,Manhattan Center for Headache and Neurology,
3616,64677877981,Manhattan Center for Headache and Neurology,
3617,16092219321,"Manhattan Centers for Gynecology  aka RONALD D. BLATT, MDPC",
3618,12123084988,"Manhattan Centers for Gynecology  aka RONALD D. BLATT, MDPC",
3619,13473431903,"Manhattan Centers for Gynecology  aka RONALD D. BLATT, MDPC",
3620,12123084066,"Manhattan Centers for Gynecology  aka RONALD D. BLATT, MDPC",
3621,12128132146,"Manhattan Centers for Gynecology  aka RONALD D. BLATT, MDPC",
3622,19176586443,"Manhattan Centers for Gynecology  aka RONALD D. BLATT, MDPC",
3623,12124148248,"Manhattan Endocrinologist, PLOC",
3624,19177555754,"Manhattan Endocrinologist, PLOC",
3625,12124143111,"Manhattan Endocrinologist, PLOC",
3626,16313749964,"Manhattan Endocrinologist, PLOC",
3627,12124118248,"Manhattan Endocrinologist, PLOC",
3628,12124148242,"Manhattan Endocrinologist, PLOC",
3629,91775555754,"Manhattan Endocrinologist, PLOC",
3630,212414824,"Manhattan Endocrinologist, PLOC",
3631,17189022568,"Manhattan Endocrinologist, PLOC",
3632,17184148248,"Manhattan Endocrinologist, PLOC",
3633,12127299200,Manhattan Orthopedic Care,
3634,13108048081,Manhattan Orthopedic Care,
3635,17183511115,Manhattan Orthopedic Care,
3636,15855247781,Manhattan Orthopedic Care,
3637,19179305796,Manhattan Orthopedic Care,
3638,14808885803,Manhattan Orthopedic Care,
3639,16467173103,Manhattan Orthopedic Care,
3640,212729920,Manhattan Orthopedic Care,
3641,16462585435,Manhattan Orthopedic Care,
3642,19086558406,Manhattan Orthopedic Care,
3643,17183151115,Manhattan Orthopedic Care,
3644,15702822040,MARC MORRIS,
3645,15626332021,Marcelo-Mangune Medical Corporation,
3646,15624807288,Marcelo-Mangune Medical Corporation,
3647,13182126086,"Marco A Ramos, MD",
3648,13183936263,"Marco A Ramos, MD",
3649,17183373963,MARGARET SAFO MD PC,
3650,15167495130,MARGARET SAFO MD PC,
3651,19514738334,MARGARET SAFO MD PC,
3652,17248585252,"Maria J Sunseri, MD, LLC",
3653,14123155380,"Maria J Sunseri, MD, LLC",
3654,14127812023,"Maria J Sunseri, MD, LLC",
3655,19174353106,"Marie Sedlackova, MD",
3656,14153882777,Marin Foot and Ankle,
3657,14154759275,Marin Foot and Ankle,
3658,14159901777,Marin Foot and Ankle,
3659,17072924682,Marin Foot and Ankle,
3660,919503000000,Marin Foot and Ankle,
3661,14154755292,Marin Foot and Ankle,
3662,4154760000000,Marin Foot and Ankle,
3663,12019090502,MARINKOVIC CHIROPRACTIC,
3664,17247751002,MARIO A. GRIPPA DC,
3665,12013199722,Mariposa Health Center,
3666,19734544779,Mariposa Health Center,
3667,15613541002,"Mark Gocke, MD, PA",
3668,56135410,"Mark Gocke, MD, PA",
3669,15612631002,"Mark Gocke, MD, PA",
3670,15612626375,"Mark Gocke, MD, PA",
3671,13108290039,"Mark J. Kelly, MD",
3672,13107737035,"Mark J. Kelly, MD",
3673,17172385010,Mark Lippi,
3674,15709099324,MARRIAGE RESOURCE CENTER,
3675,15708783375,MARRIAGE RESOURCE CENTER,
3676,16468220228,Marsha Harris MD,
3677,19173743595,Marsha Harris MD,
3678,17329568133,Marsha Harris MD,
3679,16468220028,Marsha Harris MD,
3680,12527913118,Martin-Tyrrell-Washington District Health Department,
3681,12527913111,Martin-Tyrrell-Washington District Health Department,
3682,12527913119,Martin-Tyrrell-Washington District Health Department,
3683,12527913126,Martin-Tyrrell-Washington District Health Department,
3684,12527931751,Martin-Tyrrell-Washington District Health Department,
3685,12528093019,Martin-Tyrrell-Washington District Health Department,
3686,12522174736,Martin-Tyrrell-Washington District Health Department,
3687,12527933023,Martin-Tyrrell-Washington District Health Department,
3688,12527913109,Martin-Tyrrell-Washington District Health Department,
3689,12527913144,Martin-Tyrrell-Washington District Health Department,
3690,15257931685,Martin-Tyrrell-Washington District Health Department,
3691,12527933111,Martin-Tyrrell-Washington District Health Department,
3692,12527931620,Martin-Tyrrell-Washington District Health Department,
3693,12527931685,Martin-Tyrrell-Washington District Health Department,
3694,12527913136,Martin-Tyrrell-Washington District Health Department,
3695,12527913161,Martin-Tyrrell-Washington District Health Department,
3696,12522580427,Martin-Tyrrell-Washington District Health Department,
3697,12527913122,Martin-Tyrrell-Washington District Health Department,
3698,12527931631,Martin-Tyrrell-Washington District Health Department,
3699,12527913112,Martin-Tyrrell-Washington District Health Department,
3700,12527931619,Martin-Tyrrell-Washington District Health Department,
3701,12527913160,Martin-Tyrrell-Washington District Health Department,
3702,12527931621,Martin-Tyrrell-Washington District Health Department,
3703,12522174228,Martin-Tyrrell-Washington District Health Department,
3704,19107894815,Martin-Tyrrell-Washington District Health Department,
3705,12528020914,Martin-Tyrrell-Washington District Health Department,
3706,12523203773,Martin-Tyrrell-Washington District Health Department,
3707,12523945090,Martin-Tyrrell-Washington District Health Department,
3708,12527933126,Martin-Tyrrell-Washington District Health Department,
3709,12527913019,Martin-Tyrrell-Washington District Health Department,
3710,12527931850,Martin-Tyrrell-Washington District Health Department,
3711,12527931630,Martin-Tyrrell-Washington District Health Department,
3712,12529443293,Martin-Tyrrell-Washington District Health Department,
3713,12527931750,Martin-Tyrrell-Washington District Health Department,
3714,17249401730,Mary Olson LCSW,
3715,14132056857,MassMutual Life Ins Co,
3716,17245888880,McConnell Specific Chiro,
3717,18143824405,McConnell Specific Chiro,
3718,17188010867,"McElvin Pope, D.O",
3719,12154917533,McGlynn Chiropractic,
3720,13098885700,McLean County  Behavioral Health Coordination,
3721,16098796243,ME Medical P.C,
3722,12125293788,ME Medical P.C,
3723,13474450110,ME Medical P.C,
3724,21252937,ME Medical P.C,
3725,17189808017,ME Medical P.C,
3726,19177943428,ME Medical P.C,
3727,19739434300,MECCA INTEGRATED MEDICAL CENTER,
3728,12015012500,MECCA INTEGRATED MEDICAL CENTER,
3729,17043340600,Mecklenburg Heart Specialists,
3730,19803284153,Mecklenburg Heart Specialists,
3731,17049658363,Mecklenburg Heart Specialists,
3732,17045332144,Mecklenburg Heart Specialists,
3733,19209463811,Mecklenburg Heart Specialists,
3734,17043394112,Mecklenburg Heart Specialists,
3735,70433406,Mecklenburg Heart Specialists,
3736,17049183024,Mecklenburg Heart Specialists,
3737,17046073488,Mecklenburg Heart Specialists,
3738,17316645150,"Med North Group, PLLC",
3739,15617400545,"Medical Specialists of the Palm Beaches, Inc.",
3740,15617040545,"Medical Specialists of the Palm Beaches, Inc.",
3741,15617013522,"Medical Specialists of the Palm Beaches, Inc.",
3742,15166706827,"Medical Specialists of the Palm Beaches, Inc.",
3743,15613852106,"Medical Specialists of the Palm Beaches, Inc.",
3744,16094710390,"Medical Specialists of the Palm Beaches, Inc.",
3745,15616497000,"Medical Specialists of the Palm Beaches, Inc.",
3746,15614207983,"Medical Specialists of the Palm Beaches, Inc.",
3747,15617770330,"Medical Specialists of the Palm Beaches, Inc.",
3748,15614491902,"Medical Specialists of the Palm Beaches, Inc.",
3749,15613122390,"Medical Specialists of the Palm Beaches, Inc.",
3750,15612072120,"Medical Specialists of the Palm Beaches, Inc.",
3751,15616024136,"Medical Specialists of the Palm Beaches, Inc.",
3752,14044057507,"Medical Specialists of the Palm Beaches, Inc.",
3753,13025624062,"Medical Specialists of the Palm Beaches, Inc.",
3754,15167400545,"Medical Specialists of the Palm Beaches, Inc.",
3755,5617400545X1,"Medical Specialists of the Palm Beaches, Inc.",
3756,13476917315,"Medical Specialists of the Palm Beaches, Inc.",
3757,16785641049,Medipro,
3758,11111233123,Medipro,
3759,16785641047,Medipro,
3760,12345566333,Medipro,
3761,11111233333,Medipro,
3762,2342,Medipro,
3763,19172878207,Medisol LLC,
3764,18454542020,MedPedCritCare,
3765,17755574900,Meliorem Sleep Services,
3766,17038539233,Meliorem Sleep Services,
3767,17039099116,Meliorem Sleep Services,
3768,18142265600,Melissa Riley D.C.,
3769,18142265611,Melissa Riley D.C.,
3770,18147152050,Melissa Riley D.C.,
3771,19174023122,Mendel Shemtov MD,
3772,12128131112,Mendel Shemtov MD,
3773,16607483630,Mercer County  Health Department,
3774,12122740800,Mercer Street Medical,
3775,212274088,Mercer Street Medical,
3776,15163364032,Mesbah OB GYN PC,
3777,15163668052,Mesbah OB GYN PC,
3778,13474244996,"Metropolis Pain Medicine, PLLC",
3779,15027414905,"Metropolitan Ankle and Foot Center, Inc. - Medipro",
3780,12125355888,Metropolitan Urology,
3781,16467348686,Metropolitan Urology,
3782,16462023712,Metropolitan Urology,
3783,19177154976,Metropolitan Urology,
3784,12017076076,Metropolitan Urology,
3785,13186148595,Metzger Family Medicine,
3786,14126059212,Meyers Professional Group,
3787,41260592,Meyers Professional Group,
3788,14129204200,Meyers Professional Group,
3789,412069212,Meyers Professional Group,
3790,16464079219,MHH Clinical Services PLLC,
3791,18622164030,MHH Clinical Services PLLC,
3792,19175130455,MHH Clinical Services PLLC,
3793,13478217345,MHH Clinical Services PLLC,
3794,12123881903,MHH Clinical Services PLLC,
3795,19178823500,MHH Clinical Services PLLC,
3796,15168499254,MHH Clinical Services PLLC,
3797,19174400949,MHH Clinical Services PLLC,
3798,17183090401,MHH Clinical Services PLLC,
3799,13473720725,MHH Clinical Services PLLC,
3800,19178338821,MHH Clinical Services PLLC,
3801,15165268215,MHH Clinical Services PLLC,
3802,19299281356,MHH Clinical Services PLLC,
3803,12148267300,"Michael D.Grant, M.D.",
3804,12146863000,"Michael D.Grant, M.D.",
3805,19149801430,"Michael J. Faust, MD",
3806,12129863330,"Michael J. Faust, MD",
3807,91498014,"Michael J. Faust, MD",
3808,19174456387,"Michael J. Faust, MD",
3809,19147224167,"Michael J. Faust, MD",
3810,19149806250,"Michael J. Faust, MD",
3811,15757463616,Michael J. Grafe,
3812,17706741540,Michael Roy Vaughn MD PC,
3813,17706719424,Michael Roy Vaughn MD PC,
3814,14044099743,Michael Roy Vaughn MD PC,
3815,18147966253,"Michelle M Domowicz, MA",
3816,15742955900,"Michiana Internal Medicine,PC",
3817,15742480630,"Michiana Internal Medicine,PC",
3818,15742743925,"Michiana Internal Medicine,PC",
3819,12489874877,Michigan Mental Wellness,
3820,12484700488,Michigan Mental Wellness,
3821,12483036629,Michigan Mental Wellness,
3822,15172629572,Michigan Mental Wellness,
3823,17343078532,Michigan Mental Wellness,
3824,12484102192,Michigan Mental Wellness,
3825,13136700435,Michigan Mental Wellness,
3826,19896008691,Michigan Mental Wellness,
3827,12487940337,Michigan Mental Wellness,
